City/District,Waste Type,Waste Generated (Tons/Day),Recycling Rate (%),Population Density (People/km²),Municipal Efficiency Score (1-10),Disposal Method,Cost of Waste Management (₹/Ton),Awareness Campaigns Count,Landfill Name,Landfill Capacity (Tons),Year,Landfill_Lat,Landfill_Long,Waste_Per_Capita_kg,Landfill_Utilization_Ratio,Cost_Per_Campaign,Year_Category,Efficiency_PopDensity_Interaction,Campaign_Efficiency_Interaction,Log_Waste_Per_Capita_kg,Log_Landfill_Utilization_Ratio,Log_Cost_Per_Campaign,City_FreqEnc
Kolkata,E-Waste,6409,50,17335,9,Composting,1796,11,Kolkata Landfill,80985,2020,16.068,72.6096,369.7144505336025,0.0791381119960486,163.27272727272728,Before_2021,156015,99,5.91543209114389,0.07616267808103497,5.101528017793858,0.029411764705882353
Kolkata,Construction,2509,60,17335,5,Composting,2411,20,Kolkata Landfill,80985,2020,16.068,72.6096,144.73608306893567,0.0309810458726924,120.55,Before_2021,86675,100,4.981797335724356,0.030510820649237883,4.800325700762133,0.029411764705882353
Kolkata,Hazardous,5709,58,17335,10,Incineration,4414,3,Kolkata Landfill,80985,2020,16.068,72.6096,329.33371791173926,0.0704945360251898,1471.3333333333333,Before_2021,173350,30,5.800103409874336,0.06812072490116916,7.294603722928417,0.029411764705882353
Kolkata,Plastic,3627,67,17335,6,Incineration,4952,16,Kolkata Landfill,80985,2021,16.068,72.6096,209.22988174214015,0.0447860714947212,309.5,2021_and_after,104010,96,5.3482016069603,0.0438121481865438,5.738183901373533,0.029411764705882353
Kolkata,Organic,9186,35,17335,6,Landfill,4649,9,Kolkata Landfill,80985,2021,16.068,72.6096,529.910585520623,0.1134284126690127,516.5555555555555,2021_and_after,104010,54,6.274593618212894,0.10744391527498524,6.249116873108067,0.029411764705882353
Kolkata,E-Waste,2735,54,17335,8,Composting,2923,1,Kolkata Landfill,80985,2021,16.068,72.6096,157.77329102970867,0.0337716861147126,2923.0,2021_and_after,138680,8,5.067477342158957,0.03321394523943899,7.980707820869669,0.029411764705882353
Kolkata,Construction,1989,45,17335,7,Recycling,2795,8,Kolkata Landfill,80985,2021,16.068,72.6096,114.7389674069801,0.0245601037229116,349.375,2021_and_after,121345,56,4.751337374445104,0.02426335337221626,5.859004009484952,0.029411764705882353
Kolkata,Hazardous,2740,34,17335,8,Recycling,1795,7,Kolkata Landfill,80985,2021,16.068,72.6096,158.06172483415057,0.0338334259430758,256.42857142857144,2021_and_after,138680,56,5.069292333391674,0.03327366634190822,5.55074228911297,0.029411764705882353
Kolkata,Plastic,1267,51,17335,7,Incineration,4565,9,Kolkata Landfill,80985,2022,16.068,72.6096,73.08912604557254,0.0156448725072544,507.22222222222223,2021_and_after,121345,63,4.30526877451033,0.015523753120911943,6.230918797246507,0.029411764705882353
Kolkata,Organic,545,61,17335,5,Landfill,4082,13,Kolkata Landfill,80985,2022,16.068,72.6096,31.439284684164985,0.0067296412915972,314.0,2021_and_after,86675,65,3.479370178577618,0.006707098336459426,5.752572638825633,0.029411764705882353
Kolkata,E-Waste,1714,81,17335,7,Composting,2394,11,Kolkata Landfill,80985,2022,16.068,72.6096,98.87510816267668,0.0211644131629314,217.63636363636363,2021_and_after,121345,77,4.603920487066345,0.020943557719749983,5.387409909741491,0.029411764705882353
Kolkata,Construction,7568,65,17335,5,Incineration,3770,0,Kolkata Landfill,80985,2022,16.068,72.6096,436.5734064032305,0.0934494042106563,266.9330357142857,2021_and_after,86675,0,6.081244477787688,0.08933729048091059,5.590737082551223,0.029411764705882353
Kolkata,Hazardous,8057,32,17335,5,Composting,2400,3,Kolkata Landfill,80985,2022,16.068,72.6096,464.7822324776464,0.0994875594245848,800.0,2021_and_after,86675,15,6.143718212621504,0.09484421619158126,6.68586094706836,0.029411764705882353
Kolkata,Plastic,6343,80,17335,7,Recycling,1064,17,Kolkata Landfill,80985,2023,16.068,72.6096,365.90712431496974,0.0783231462616533,62.588235294117645,2021_and_after,121345,119,5.905108748765985,0.07540719218756789,4.152428473582992,0.029411764705882353
Kolkata,Organic,1654,71,17335,10,Incineration,2348,11,Kolkata Landfill,80985,2023,16.068,72.6096,95.4139025093741,0.020423535222572,213.45454545454547,2021_and_after,173350,110,4.5686504081204635,0.02021777172217129,5.368097806609304,0.029411764705882353
Kolkata,E-Waste,9639,60,17335,10,Landfill,2743,11,Kolkata Landfill,80985,2023,16.068,72.6096,556.0426882030574,0.1190220411187256,249.3636363636364,2021_and_after,173350,110,6.322641876493424,0.1124551262928398,5.52291440649023,0.029411764705882353
Kolkata,Construction,4040,77,17335,6,Landfill,2119,16,Kolkata Landfill,80985,2023,16.068,72.6096,233.05451398903952,0.0498857813175279,132.4375,2021_and_after,104010,96,5.455554053990517,0.04868137855489912,4.893633203422944,0.029411764705882353
Kolkata,Hazardous,956,81,17335,9,Landfill,673,10,Kolkata Landfill,80985,2023,16.068,72.6096,55.14854340928757,0.0118046551830585,67.3,2021_and_after,156015,90,4.028000739784532,0.011735523757641277,4.223909766576744,0.029411764705882353
Hyderabad,Plastic,5089,66,7927,6,Recycling,1103,10,Hyderabad Landfill,34239,2019,34.069,82.1518,641.983095748707,0.1486316773270247,110.3,Before_2021,47562,60,6.466118434232175,0.13857138814405162,4.712229258281499,0.029411764705882353
Hyderabad,Organic,588,32,7927,6,Incineration,3131,5,Hyderabad Landfill,34239,2019,34.069,82.1518,74.17686388293176,0.0171733987558047,626.2,Before_2021,47562,30,4.319843522487172,0.01702760278443568,6.441265469036198,0.029411764705882353
Hyderabad,E-Waste,6487,37,7927,9,Incineration,2065,0,Hyderabad Landfill,34239,2019,34.069,82.1518,818.3423741642488,0.1894623090627646,266.9330357142857,Before_2021,71343,0,6.708502035771584,0.17350136388875048,5.590737082551223,0.029411764705882353
Hyderabad,Construction,2163,52,7927,5,Incineration,2206,7,Hyderabad Landfill,34239,2019,34.069,82.1518,272.86489214078466,0.0631735739945675,315.1428571428572,Before_2021,39635,35,5.612634890400361,0.06125837294864304,5.756194190995736,0.029411764705882353
Hyderabad,Hazardous,1887,48,7927,7,Composting,3526,17,Hyderabad Landfill,34239,2019,34.069,82.1518,238.04718052226568,0.0551125909051082,207.41176470588235,Before_2021,55489,119,5.476660940492059,0.05364748247079311,5.339515760809256,0.029411764705882353
Hyderabad,Plastic,3899,59,7927,7,Incineration,2812,5,Hyderabad Landfill,34239,2020,34.069,82.1518,491.863252176107,0.1138759893688484,562.4,Before_2021,55489,35,6.2002317566129035,0.10784581517286244,6.333989855442272,0.029411764705882353
Hyderabad,Organic,7422,73,7927,9,Landfill,3646,19,Hyderabad Landfill,34239,2020,34.069,82.1518,936.2936798284344,0.2167703496013318,191.8947368421053,Before_2021,71343,171,6.842996658774872,0.19620009414578019,5.2621446351543115,0.029411764705882353
Hyderabad,E-Waste,2765,39,7927,7,Recycling,1602,15,Hyderabad Landfill,34239,2020,34.069,82.1518,348.8078718304529,0.0807558631969391,106.8,Before_2021,55489,105,5.857384066134762,0.07766066966949944,4.680277658474897,0.029411764705882353
Hyderabad,Construction,5337,72,7927,7,Composting,4205,2,Hyderabad Landfill,34239,2020,34.069,82.1518,673.268575753753,0.1558748795233505,2102.5,Before_2021,55489,14,6.513628511886913,0.14485752868583476,7.651357903030576,0.029411764705882353
Hyderabad,Hazardous,1713,85,7927,5,Incineration,4307,17,Hyderabad Landfill,34239,2020,34.069,82.1518,216.0968840671124,0.0500306667834925,253.35294117647055,Before_2021,39635,85,5.380343724257583,0.04881937020340069,5.538722834702883,0.029411764705882353
Hyderabad,Plastic,7858,79,7927,7,Composting,3494,8,Hyderabad Landfill,34239,2021,34.069,82.1518,991.2955720953704,0.2295043663658401,436.75,2021_and_after,55489,56,6.900021018646177,0.20661113400236308,6.081647971165961,0.029411764705882353
Hyderabad,Organic,6905,46,7927,5,Incineration,1624,2,Hyderabad Landfill,34239,2021,34.069,82.1518,871.0735461082377,0.2016706095388299,812.0,2021_and_after,39635,10,6.770873762219649,0.18371276323304234,6.70073110954781,0.029411764705882353
Hyderabad,E-Waste,1285,72,7927,9,Incineration,1411,19,Hyderabad Landfill,34239,2021,34.069,82.1518,162.10420083259746,0.0375303017027366,74.26315789473684,2021_and_after,71343,171,5.094389265473073,0.03684317915668496,4.320990744087513,0.029411764705882353
Hyderabad,Construction,805,34,7927,6,Recycling,1077,11,Hyderabad Landfill,34239,2021,34.069,82.1518,101.55165888734705,0.0235112006775898,97.9090909090909,2021_and_after,47562,66,4.630366660763439,0.023239069564544645,4.594201154617517,0.029411764705882353
Hyderabad,Hazardous,742,83,7927,5,Composting,2985,12,Hyderabad Landfill,34239,2021,34.069,82.1518,93.60413775703292,0.0216711936680393,248.75,2021_and_after,39635,60,4.5497012146048075,0.021439711706697753,5.520460417528663,0.029411764705882353
Hyderabad,Plastic,5774,48,7927,6,Incineration,3095,7,Hyderabad Landfill,34239,2022,34.069,82.1518,728.3966191497414,0.1686381027483279,442.1428571428572,2021_and_after,47562,42,6.592217643252433,0.15583905607330356,6.093892194681171,0.029411764705882353
Hyderabad,Organic,1013,80,7927,8,Composting,823,3,Hyderabad Landfill,34239,2022,34.069,82.1518,127.79109373028888,0.0295861444551534,274.3333333333333,2021_and_after,63416,24,4.8581916632226525,0.029156919997841303,5.6179824848528686,0.029411764705882353
Hyderabad,E-Waste,708,42,7927,6,Landfill,1987,0,Hyderabad Landfill,34239,2022,34.069,82.1518,89.31499936924436,0.0206781740120914,266.9330357142857,2021_and_after,47562,0,4.503303552600569,0.020467282846176913,5.590737082551223,0.029411764705882353
Hyderabad,Construction,2667,39,7927,6,Incineration,4911,4,Hyderabad Landfill,34239,2022,34.069,82.1518,336.4450611832976,0.0778936300709716,1227.75,2021_and_after,47562,24,5.8214027153830905,0.07500879421471346,7.113752671461376,0.029411764705882353
Hyderabad,Hazardous,8430,82,7927,7,Landfill,706,3,Hyderabad Landfill,34239,2022,34.069,82.1518,1063.4540179134603,0.24621046175414,235.33333333333331,2021_and_after,55489,21,6.9702172874526624,0.220107316016628,5.4652432378640174,0.029411764705882353
Hyderabad,Plastic,4495,51,7927,5,Composting,1787,10,Hyderabad Landfill,34239,2023,34.069,82.1518,567.0493250914595,0.1312830398084056,178.7,2021_and_after,39635,50,6.342208254900534,0.12335242206596751,5.191288793789513,0.029411764705882353
Hyderabad,Organic,1514,44,7927,7,Incineration,4521,3,Hyderabad Landfill,34239,2023,34.069,82.1518,190.992809385644,0.0442185811501504,1507.0,2021_and_after,55489,21,5.257457920210033,0.04326883646360246,7.318539548567902,0.029411764705882353
Hyderabad,E-Waste,1598,61,7927,8,Landfill,3658,4,Hyderabad Landfill,34239,2023,34.069,82.1518,201.5895042260628,0.0466719238295511,914.5,2021_and_after,63416,32,5.311181785073145,0.045615534006525287,6.819470364114565,0.029411764705882353
Hyderabad,Construction,4204,31,7927,8,Incineration,2208,8,Hyderabad Landfill,34239,2023,34.069,82.1518,530.3393465371515,0.1227839598119104,276.0,2021_and_after,63416,64,6.2754008878146585,0.11581127952174214,5.6240175061873385,0.029411764705882353
Hyderabad,Hazardous,4592,69,7927,10,Composting,4701,12,Hyderabad Landfill,34239,2023,34.069,82.1518,579.2859846095622,0.134116066473904,391.75,2021_and_after,79270,120,6.363521058931028,0.1258535514559368,5.97317327713573,0.029411764705882353
Pune,Plastic,8897,48,12547,6,Incineration,4355,15,Pune Landfill,49524,2019,28.7237,84.2278,709.0938072846099,0.1796502705758824,290.3333333333333,Before_2021,75282,90,6.565397084243965,0.16521801368018757,5.674468086987425,0.029411764705882353
Pune,Organic,8028,68,12547,8,Composting,3502,19,Pune Landfill,49524,2019,28.7237,84.2278,639.8342233203156,0.1621032226799127,184.31578947368425,Before_2021,100376,152,6.462770801507056,0.150231486394823,5.222061339988612,0.029411764705882353
Pune,E-Waste,3125,36,12547,7,Recycling,969,14,Pune Landfill,49524,2019,28.7237,84.2278,249.06352116043675,0.063100718843389,69.21428571428571,Before_2021,87829,98,5.521714970229958,0.06118984448883669,4.251551790531908,0.029411764705882353
Pune,Construction,9857,62,12547,7,Landfill,2667,12,Pune Landfill,49524,2019,28.7237,84.2278,785.606120985096,0.1990348114045715,222.25,Before_2021,87829,84,6.667727641540146,0.18151690932246592,5.408292219756609,0.029411764705882353
Pune,Hazardous,5547,46,12547,7,Composting,1229,11,Pune Landfill,49524,2019,28.7237,84.2278,442.09771260062166,0.1120062999757693,111.72727272727272,Before_2021,87829,77,6.093790315927668,0.10616586125817777,4.724971385800712,0.029411764705882353
Pune,Plastic,2280,52,12547,9,Landfill,2575,6,Pune Landfill,49524,2020,28.7237,84.2278,181.71674503865464,0.0460382844681366,429.1666666666667,Before_2021,112923,54,5.20793711237867,0.04500996580289563,6.064172730490559,0.029411764705882353
Pune,Organic,1926,53,12547,9,Recycling,3238,19,Pune Landfill,49524,2020,28.7237,84.2278,153.5028293616004,0.0388902350375575,170.42105263157896,Before_2021,112923,171,5.040212409190186,0.03815306172161349,5.144122826109793,0.029411764705882353
Pune,E-Waste,8098,36,12547,9,Incineration,2009,5,Pune Landfill,49524,2020,28.7237,84.2278,645.4132461943094,0.1635166787820046,401.8,Before_2021,112923,45,6.47143899925297,0.15144703866563308,5.998440160844408,0.029411764705882353
Pune,Construction,1089,85,12547,6,Composting,798,14,Pune Landfill,49524,2020,28.7237,84.2278,86.793655853989,0.0219893385025442,57.0,Before_2021,75282,84,4.4749892412421435,0.021751059733502394,4.060443010546419,0.029411764705882353
Pune,Hazardous,8742,61,12547,5,Landfill,2713,13,Pune Landfill,49524,2020,28.7237,84.2278,696.7402566350522,0.1765204749212503,208.69230769230768,Before_2021,62735,65,6.54784690834194,0.16256133228182693,5.345641254794941,0.029411764705882353
Pune,Plastic,4485,66,12547,8,Landfill,3069,11,Pune Landfill,49524,2021,28.7237,84.2278,357.45596556945884,0.0905621516840319,279.0,2021_and_after,100376,88,5.881805822842661,0.08669329878515003,5.634789603169249,0.029411764705882353
Pune,Organic,6145,44,12547,5,Composting,1707,6,Pune Landfill,49524,2021,28.7237,84.2278,489.75850800988286,0.1240812535336402,284.5,2021_and_after,62735,30,6.195952169755925,0.11696603847940695,5.654242029096065,0.029411764705882353
Pune,E-Waste,8407,61,12547,6,Composting,3974,3,Pune Landfill,49524,2021,28.7237,84.2278,670.0406471666533,0.169756077861239,1324.6666666666667,2021_and_after,75282,18,6.5088297121364525,0.15679524661411312,7.189670756539581,0.029411764705882353
Pune,Construction,511,33,12547,5,Recycling,1998,6,Pune Landfill,49524,2021,28.7237,84.2278,40.72686698015462,0.0103182295452709,333.0,2021_and_after,62735,30,3.731145213427754,0.010265359983974248,5.811140992976701,0.029411764705882353
Pune,Hazardous,1623,57,12547,5,Composting,3589,20,Pune Landfill,49524,2021,28.7237,84.2278,129.35363034988444,0.0327719893385025,179.45,2021_and_after,62735,100,4.8702509907771425,0.0322464390927587,5.195453731088797,0.029411764705882353
Pune,Plastic,3578,39,12547,7,Recycling,2681,11,Pune Landfill,49524,2022,28.7237,84.2278,285.16776918785365,0.0722477990469267,243.72727272727272,2021_and_after,87829,77,5.656578244386007,0.06975719176357538,5.500144417966248,0.029411764705882353
Pune,Organic,7921,69,12547,7,Incineration,3569,7,Pune Landfill,49524,2022,28.7237,84.2278,631.3062883557823,0.1599426540667151,509.8571428571428,2021_and_after,87829,49,6.449373910224322,0.14837056774688304,6.236089987238091,0.029411764705882353
Pune,E-Waste,9741,75,12547,10,Incineration,4988,1,Pune Landfill,49524,2022,28.7237,84.2278,776.3608830796206,0.1966925127211049,4988.0,2021_and_after,125470,10,6.655904699528815,0.17956151197301864,8.514990767861038,0.029411764705882353
Pune,Construction,4804,36,12547,6,Composting,3338,13,Pune Landfill,49524,2022,28.7237,84.2278,382.8803698095162,0.0970034730635651,256.7692307692308,2021_and_after,75282,78,5.950330967095624,0.09258234725304516,5.552064730275774,0.029411764705882353
Pune,Hazardous,8508,55,12547,10,Incineration,3321,7,Pune Landfill,49524,2022,28.7237,84.2278,678.0903801705587,0.1717954930942573,474.4285714285714,2021_and_after,125470,70,6.520754226462881,0.15853718198210143,6.164216652885786,0.029411764705882353
Pune,Plastic,5594,76,12547,5,Landfill,4656,8,Pune Landfill,49524,2023,28.7237,84.2278,445.8436279588746,0.1129553347871739,582.0,2021_and_after,62735,40,6.102208707814962,0.10701894101841401,6.368187186350492,0.029411764705882353
Pune,Organic,3851,83,12547,6,Recycling,3334,12,Pune Landfill,49524,2023,28.7237,84.2278,306.92595839642945,0.0777602778450852,277.8333333333333,2021_and_after,75282,72,5.729859359257321,0.07488507099034354,5.630614231758769,0.029411764705882353
Pune,E-Waste,8611,30,12547,9,Incineration,1359,5,Pune Landfill,49524,2023,28.7237,84.2278,686.2995138280066,0.1738752927873354,271.8,2021_and_after,112923,45,6.532770170762268,0.1603104915621264,5.608738925969307,0.029411764705882353
Pune,Construction,2012,45,12547,10,Landfill,2368,6,Pune Landfill,49524,2023,28.7237,84.2278,160.3570574639356,0.0406267668201276,394.6666666666667,2021_and_after,125470,60,5.083619657633967,0.03982319203039792,5.980572105941558,0.029411764705882353
Pune,Hazardous,9234,31,12547,7,Landfill,2438,15,Pune Landfill,49524,2023,28.7237,84.2278,735.9528174065514,0.1864550520959534,162.53333333333333,2021_and_after,87829,105,6.60252387033883,0.17096991340826728,5.097016843156279,0.029411764705882353
Ahmedabad,Plastic,9807,67,9464,5,Landfill,4632,17,Ahmedabad Landfill,69399,2019,19.3868,72.7845,1036.2426035502958,0.1413132754074266,272.47058823529414,Before_2021,47320,85,6.944321128361133,0.13217959533963455,5.6111940776343685,0.029411764705882353
Ahmedabad,Organic,1302,56,9464,9,Recycling,673,19,Ahmedabad Landfill,69399,2019,19.3868,72.7845,137.57396449704143,0.0187610772489517,35.421052631578945,Before_2021,85176,171,4.931404222768776,0.01858725888702484,3.595146976451229,0.029411764705882353
Ahmedabad,E-Waste,6409,76,9464,7,Incineration,2025,2,Ahmedabad Landfill,69399,2019,19.3868,72.7845,677.1978021978022,0.0923500338621594,1012.5,Before_2021,66248,14,6.5194389890460664,0.08833136978933198,6.921164965892054,0.029411764705882353
Ahmedabad,Construction,5933,68,9464,8,Landfill,2882,7,Ahmedabad Landfill,69399,2019,19.3868,72.7845,626.9019442096366,0.0854911454055534,411.7142857142857,Before_2021,75712,56,6.442384014483539,0.08203255314545779,6.022755551410922,0.029411764705882353
Ahmedabad,Hazardous,2686,81,9464,9,Incineration,1638,9,Ahmedabad Landfill,69399,2019,19.3868,72.7845,283.8123415046492,0.0387037277194195,182.0,Before_2021,85176,81,5.651830512533797,0.037973520076824044,5.209486152841421,0.029411764705882353
Ahmedabad,Plastic,5578,55,9464,6,Recycling,2669,12,Ahmedabad Landfill,69399,2020,19.3868,72.7845,589.3913778529163,0.0803757979221602,222.41666666666663,Before_2021,56784,72,6.380785669271963,0.07730894165076288,5.409038488447959,0.029411764705882353
